Species,Abundance,Site ID,SampleDate,Group,Flag_Duplicated
Cocconeis spp.,P,EPW,8/9/2024,Diatom,
Coscinodiscus spp.,P,EPW,8/9/2024,Diatom,
Dictyocha spp. (Chromophyte),P,EPW,8/9/2024,Silicoflagellate,
Dinophysis spp.,P,EPW,8/9/2024,Dinoflagellate,
Ditylum spp.,P,EPW,8/9/2024,Diatom,
Entomoneis spp.,P,EPW,8/9/2024,Diatom,
Eucampia spp.,P,EPW,8/9/2024,Diatom,
Fragilariopsis spp.,P,EPW,8/9/2024,Diatom,
Gonyaulax,A,EPW,8/9/2024,Dinoflagellate,
Guinardia spp.,P,EPW,8/9/2024,Diatom,
Lauderia spp.,P,EPW,8/9/2024,Diatom,
Leptocylindrus spp.,P,EPW,8/9/2024,Diatom,
Licmophora spp.,P,EPW,8/9/2024,Diatom,
Navicula morphotype,P,EPW,8/9/2024,Diatom,
Nitzschia morphotype,P,EPW,8/9/2024,Diatom,
Pleurosigma morphotype,P,EPW,8/9/2024,Diatom,
Preperidinium sp.,P,EPW,8/9/2024,Dinoflagellate,
Protoperidinium spp.,P,EPW,8/9/2024,Dinoflagellate,
Pseudo-nitzschia spp.,B,EPW,8/9/2024,Diatom,
Rhizosolenia spp.,P,EPW,8/9/2024,Diatom,
Scrippsiella,A,EPW,8/9/2024,Dinoflagellate,
Skeletonema spp.,P,EPW,8/9/2024,Diatom,
Stephanopyxis spp.,P,EPW,8/9/2024,Diatom,
Thalassionema spp.,P,EPW,8/9/2024,Diatom,
Thalassiosira spp.,A,EPW,8/9/2024,Diatom,
Chaetoceros spp.,A,EPY,6/20/2012,Diatom,
Pseudo-nitzschia spp.,P,EPY,6/20/2012,Diatom,
Alexandrium spp.,P,EPY,6/20/2012,Dinoflagellate,
Chaetoceros spp.,P,EPY,7/5/2012,Diatom,
Pseudo-nitzschia spp.,P,EPY,7/5/2012,Diatom,
Chaetoceros spp.,A,EPY,7/30/2012,Diatom,
Coscinodiscus spp.,P,EPY,7/30/2012,Diatom,
Leptocylindrus spp.,P,EPY,7/30/2012,Diatom,
Pleurosigma morphotype,P,EPY,7/30/2012,Diatom,
Pseudo-nitzschia spp.,P,EPY,7/30/2012,Diatom,
Pseudo-nitzschia spp.,P,EPY,7/30/2012,Diatom,
Stephanopyxis spp.,P,EPY,7/30/2012,Diatom,
Thalassiosira spp.,P,EPY,7/30/2012,Diatom,
Ceratium longipes morphotype,P,EPY,7/30/2012,Dinoflagellate,
Chaetoceros spp.,P,EPY,6/11/2013,Diatom,
Leptocylindrus spp.,P,EPY,6/11/2013,Diatom,
Pseudo-nitzschia spp.,P,EPY,6/11/2013,Diatom,
Thalassionema spp.,P,EPY,6/11/2013,Diatom,
Ceratium furca morphotype,B,EPY,6/11/2013,Dinoflagellate,
Chaetoceros spp.,P,EPY,7/8/2013,Diatom,
Leptocylindrus spp.,A,EPY,7/8/2013,Diatom,
Stephanopyxis spp.,P,EPY,7/8/2013,Diatom,
Alexandrium spp.,P,EPY,7/8/2013,Dinoflagellate,
Dinophysis spp.,P,EPY,7/8/2013,Dinoflagellate,
Chaetoceros spp.,P,EPY,8/15/2013,Diatom,
Ditylum spp.,P,EPY,8/15/2013,Diatom,
Leptocylindrus spp.,P,EPY,8/15/2013,Diatom,
Licmophora spp.,P,EPY,8/15/2013,Diatom,
Pseudo-nitzschia spp.,P,EPY,8/15/2013,Diatom,
Thalassionema spp.,P,EPY,8/15/2013,Diatom,
Thalassiosira spp.,P,EPY,8/15/2013,Diatom,
Ceratium furca morphotype,P,EPY,8/15/2013,Dinoflagellate,
Ceratium fusus morphotype,P,EPY,8/15/2013,Dinoflagellate,
Dinophysis spp.,P,EPY,8/15/2013,Dinoflagellate,
Protoperidinium spp.,P,EPY,8/15/2013,Dinoflagellate,
Bacteriastrum spp.,P,EPY,8/21/2013,Diatom,
Coscinodiscus spp.,P,EPY,8/21/2013,Diatom,
Ditylum spp.,P,EPY,8/21/2013,Diatom,
Pseudo-nitzschia spp.,A,EPY,8/21/2013,Diatom,
Thalassionema spp.,P,EPY,8/21/2013,Diatom,
Ceratium furca morphotype,P,EPY,8/21/2013,Dinoflagellate,
Ceratium fusus morphotype,A,EPY,8/21/2013,Dinoflagellate,
Ceratium longipes morphotype,A,EPY,8/21/2013,Dinoflagellate,
Dinophysis spp.,P,EPY,8/21/2013,Dinoflagellate,
Prorocentrum spp.,P,EPY,8/21/2013,Dinoflagellate,
Protoperidinium spp.,P,EPY,8/21/2013,Dinoflagellate,
Scrippsiella,P,EPY,8/21/2013,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,EPY,8/21/2013,Silicoflagellate,
Cerataulina spp.,P,EPY,6/9/2014,Diatom,
Chaetoceros spp.,P,EPY,6/9/2014,Diatom,
Leptocylindrus spp.,P,EPY,6/9/2014,Diatom,
Melosira spp.,P,EPY,6/9/2014,Diatom,
Pleurosigma morphotype,P,EPY,6/9/2014,Diatom,
Pseudo-nitzschia spp.,A,EPY,6/9/2014,Diatom,
Rhizosolenia spp.,P,EPY,6/9/2014,Diatom,
Skeletonema spp.,P,EPY,6/9/2014,Diatom,
Thalassiosira spp.,P,EPY,6/9/2014,Diatom,
Scrippsiella,P,EPY,6/9/2014,Dinoflagellate,
Chaetoceros spp.,B,EPY,4/28/2015,Diatom,
Coscinodiscus spp.,P,EPY,4/28/2015,Diatom,
Ditylum spp.,P,EPY,4/28/2015,Diatom,
Melosira spp.,A,EPY,4/28/2015,Diatom,
Pleurosigma morphotype,P,EPY,4/28/2015,Diatom,
Stephanopyxis spp.,P,EPY,4/28/2015,Diatom,
Thalassionema spp.,P,EPY,4/28/2015,Diatom,
Thalassiosira spp.,P,EPY,4/28/2015,Diatom,
Cerataulina spp.,P,EPY,6/5/2015,Diatom,
Chaetoceros socialis,P,EPY,6/5/2015,Diatom,
Chaetoceros spp.,P,EPY,6/5/2015,Diatom,
Ditylum spp.,P,EPY,6/5/2015,Diatom,
Eucampia spp.,P,EPY,6/5/2015,Diatom,
Lauderia spp.,A,EPY,6/5/2015,Diatom,
Leptocylindrus spp.,A,EPY,6/5/2015,Diatom,
Pleurosigma morphotype,P,EPY,6/5/2015,Diatom,
Pseudo-nitzschia spp.,B,EPY,6/5/2015,Diatom,
Rhizosolenia spp.,P,EPY,6/5/2015,Diatom,
Stephanopyxis spp.,P,EPY,6/5/2015,Diatom,
Striatella,P,EPY,6/5/2015,Diatom,
Thalassionema spp.,P,EPY,6/5/2015,Diatom,
Thalassiosira spp.,P,EPY,6/5/2015,Diatom,
Diplopsalis,P,EPY,6/5/2015,Dinoflagellate,
Protoperidinium spp.,P,EPY,6/5/2015,Dinoflagellate,
Asterionellopsis,P,EPY,11/15/2016,Diatom,
Chaetoceros spp.,P,EPY,11/15/2016,Diatom,
Corethron spp.,P,EPY,11/15/2016,Diatom,
Coscinodiscus spp.,P,EPY,11/15/2016,Diatom,
Ditylum spp.,P,EPY,11/15/2016,Diatom,
Eucampia spp.,P,EPY,11/15/2016,Diatom,
Guinardia spp.,P,EPY,11/15/2016,Diatom,
Lauderia spp.,P,EPY,11/15/2016,Diatom,
Melosira spp.,P,EPY,11/15/2016,Diatom,
Pseudo-nitzschia spp.,P,EPY,11/15/2016,Diatom,
Rhizosolenia spp.,P,EPY,11/15/2016,Diatom,
Thalassionema spp.,P,EPY,11/15/2016,Diatom,
Thalassiosira spp.,P,EPY,11/15/2016,Diatom,
Ceratium furca morphotype,P,EPY,11/15/2016,Dinoflagellate,
Ceratium longipes morphotype,P,EPY,11/15/2016,Dinoflagellate,
Dinophysis spp.,P,EPY,11/15/2016,Dinoflagellate,
Heterocapsa spp.,P,EPY,11/15/2016,Dinoflagellate,
Noctiluca spp.,P,EPY,11/15/2016,Dinoflagellate,
Protoperidinium spp.,P,EPY,11/15/2016,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,EPY,11/15/2016,Silicoflagellate,
Chaetoceros spp.,B,NDL,6/16/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/16/2010,Diatom,
Eucampia spp.,P,NDL,6/16/2010,Diatom,
Nitzschia morphotype,P,NDL,6/16/2010,Diatom,
Pleurosigma morphotype,P,NDL,6/16/2010,Diatom,
Rhizosolenia spp.,P,NDL,6/16/2010,Diatom,
Skeletonema spp.,P,NDL,6/16/2010,Diatom,
Stephanopyxis spp.,P,NDL,6/16/2010,Diatom,
Heterocapsa spp.,P,NDL,6/16/2010,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/16/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/17/2010,Diatom,
Chaetoceros spp.,B,NDL,6/17/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/17/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/17/2010,Diatom,
Ditylum spp.,P,NDL,6/17/2010,Diatom,
Navicula morphotype,P,NDL,6/17/2010,Diatom,
Navicula morphotype,P,NDL,6/17/2010,Diatom,
Pleurosigma morphotype,P,NDL,6/17/2010,Diatom,
Pleurosigma morphotype,P,NDL,6/17/2010,Diatom,
Rhizosolenia spp.,P,NDL,6/17/2010,Diatom,
Skeletonema spp.,P,NDL,6/17/2010,Diatom,
Skeletonema spp.,P,NDL,6/17/2010,Diatom,
Stephanopyxis spp.,P,NDL,6/17/2010,Diatom,
Heterocapsa spp.,P,NDL,6/17/2010,Dinoflagellate,
Prorocentrum spp.,P,NDL,6/17/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/19/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/19/2010,Diatom,
Nitzschia morphotype,P,NDL,6/19/2010,Diatom,
Prorocentrum spp.,P,NDL,6/19/2010,Dinoflagellate,
Bacillaria sp.,P,NDL,6/20/2010,Diatom,
Chaetoceros spp.,B,NDL,6/20/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/20/2010,Diatom,
Ditylum spp.,P,NDL,6/20/2010,Diatom,
Leptocylindrus spp.,P,NDL,6/20/2010,Diatom,
Navicula morphotype,P,NDL,6/20/2010,Diatom,
Nitzschia morphotype,P,NDL,6/20/2010,Diatom,
Pleurosigma morphotype,P,NDL,6/20/2010,Diatom,
Rhizosolenia spp.,P,NDL,6/20/2010,Diatom,
Skeletonema spp.,P,NDL,6/20/2010,Diatom,
Ceratium fusus morphotype,P,NDL,6/20/2010,Dinoflagellate,
Prorocentrum spp.,P,NDL,6/20/2010,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/20/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/21/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/21/2010,Diatom,
Nitzschia morphotype,P,NDL,6/21/2010,Diatom,
Pleurosigma morphotype,A,NDL,6/21/2010,Diatom,
Stephanopyxis spp.,P,NDL,6/21/2010,Diatom,
Dinophysis spp.,P,NDL,6/21/2010,Dinoflagellate,
Prorocentrum spp.,P,NDL,6/21/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/22/2010,Diatom,
Coscinodiscus spp.,P,NDL,6/22/2010,Diatom,
Nitzschia morphotype,P,NDL,6/22/2010,Diatom,
Heterocapsa spp.,P,NDL,6/22/2010,Dinoflagellate,
Prorocentrum spp.,P,NDL,6/22/2010,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/22/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/26/2010,Diatom,
Chaetoceros spp.,B,NDL,6/27/2010,Diatom,
Ditylum spp.,P,NDL,6/27/2010,Diatom,
Skeletonema spp.,P,NDL,6/27/2010,Diatom,
Chaetoceros spp.,B,NDL,6/30/2010,Diatom,
Chaetoceros spp.,A,NDL,7/6/2010,Diatom,
Chaetoceros spp.,A,NDL,7/12/2010,Diatom,
Chaetoceros spp.,P,NDL,7/13/2010,Diatom,
Chaetoceros spp.,P,NDL,9/1/2010,Diatom,
Coscinodiscus spp.,P,NDL,9/1/2010,Diatom,
Ditylum spp.,P,NDL,9/1/2010,Diatom,
Navicula morphotype,P,NDL,9/1/2010,Diatom,
Nitzschia morphotype,P,NDL,9/1/2010,Diatom,
Pleurosigma morphotype,P,NDL,9/1/2010,Diatom,
Pseudo-nitzschia spp.,P,NDL,9/1/2010,Diatom,
Rhizosolenia spp.,P,NDL,9/1/2010,Diatom,
Stephanopyxis spp.,P,NDL,9/1/2010,Diatom,
Thalassionema spp.,P,NDL,9/1/2010,Diatom,
Ceratium fusus morphotype,P,NDL,9/1/2010,Dinoflagellate,
Dinophysis spp.,P,NDL,9/1/2010,Dinoflagellate,
Prorocentrum spp.,P,NDL,9/1/2010,Dinoflagellate,
Protoperidinium spp.,P,NDL,9/1/2010,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/2/2011,Diatom,
Coscinodiscus spp.,P,NDL,6/2/2011,Diatom,
Ditylum spp.,P,NDL,6/2/2011,Diatom,
Entomoneis spp.,P,NDL,6/2/2011,Diatom,
Navicula morphotype,P,NDL,6/2/2011,Diatom,
Pleurosigma morphotype,A,NDL,6/2/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/2/2011,Diatom,
Dinophysis spp.,P,NDL,6/2/2011,Dinoflagellate,
Chaetoceros spp.,A,NDL,6/4/2011,Diatom,
Ditylum spp.,P,NDL,6/4/2011,Diatom,
Navicula morphotype,P,NDL,6/4/2011,Diatom,
Odontella spp.,P,NDL,6/4/2011,Diatom,
Pleurosigma morphotype,P,NDL,6/4/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/4/2011,Diatom,
Dinophysis spp.,P,NDL,6/4/2011,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/4/2011,Dinoflagellate,
Chaetoceros spp.,B,NDL,6/6/2011,Diatom,
Navicula morphotype,P,NDL,6/6/2011,Diatom,
Nitzschia morphotype,P,NDL,6/6/2011,Diatom,
Odontella spp.,P,NDL,6/6/2011,Diatom,
Dinophysis spp.,P,NDL,6/6/2011,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/6/2011,Dinoflagellate,
Asterionellopsis,P,NDL,6/10/2011,Diatom,
Chaetoceros spp.,P,NDL,6/10/2011,Diatom,
Chaetoceros spp.,A,NDL,6/10/2011,Diatom,
Navicula morphotype,P,NDL,6/10/2011,Diatom,
Pleurosigma morphotype,P,NDL,6/10/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/10/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/10/2011,Diatom,
Skeletonema spp.,P,NDL,6/10/2011,Diatom,
Chaetoceros spp.,A,NDL,6/12/2011,Diatom,
Ditylum spp.,P,NDL,6/12/2011,Diatom,
Nitzschia morphotype,P,NDL,6/12/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/12/2011,Diatom,
Chaetoceros spp.,B,NDL,6/19/2011,Diatom,
Navicula morphotype,P,NDL,6/19/2011,Diatom,
Nitzschia morphotype,P,NDL,6/19/2011,Diatom,
Pleurosigma morphotype,P,NDL,6/19/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/19/2011,Diatom,
Stephanopyxis spp.,P,NDL,6/19/2011,Diatom,
Bacillaria sp.,P,NDL,6/26/2011,Diatom,
Chaetoceros spp.,B,NDL,6/26/2011,Diatom,
Ditylum spp.,P,NDL,6/26/2011,Diatom,
Navicula morphotype,P,NDL,6/26/2011,Diatom,
Pleurosigma morphotype,P,NDL,6/26/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,6/26/2011,Diatom,
Rhizosolenia spp.,P,NDL,6/26/2011,Diatom,
Bacillaria sp.,P,NDL,6/28/2011,Diatom,
Chaetoceros spp.,B,NDL,6/28/2011,Diatom,
Ditylum spp.,P,NDL,6/28/2011,Diatom,
Navicula morphotype,P,NDL,6/28/2011,Diatom,
Pleurosigma morphotype,P,NDL,6/28/2011,Diatom,
Rhizosolenia spp.,P,NDL,6/28/2011,Diatom,
Thalassionema spp.,P,NDL,6/28/2011,Diatom,
Dinophysis spp.,P,NDL,6/28/2011,Dinoflagellate,
Protoperidinium spp.,P,NDL,6/28/2011,Dinoflagellate,
Chaetoceros spp.,B,NDL,7/3/2011,Diatom,
Ditylum spp.,P,NDL,7/3/2011,Diatom,
Licmophora spp.,P,NDL,7/3/2011,Diatom,
Navicula morphotype,P,NDL,7/3/2011,Diatom,
Odontella spp.,P,NDL,7/3/2011,Diatom,
Pleurosigma morphotype,P,NDL,7/3/2011,Diatom,
Rhizosolenia spp.,P,NDL,7/3/2011,Diatom,
Thalassionema spp.,P,NDL,7/3/2011,Diatom,
Dinophysis spp.,P,NDL,7/3/2011,Dinoflagellate,
Chaetoceros spp.,B,NDL,7/5/2011,Diatom,
Skeletonema spp.,P,NDL,7/5/2011,Diatom,
Chaetoceros spp.,B,NDL,7/10/2011,Diatom,
Coscinodiscus spp.,P,NDL,7/10/2011,Diatom,
Ditylum spp.,P,NDL,7/10/2011,Diatom,
Leptocylindrus spp.,P,NDL,7/10/2011,Diatom,
Licmophora spp.,P,NDL,7/10/2011,Diatom,
Navicula morphotype,P,NDL,7/10/2011,Diatom,
Pleurosigma morphotype,P,NDL,7/10/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,7/10/2011,Diatom,
Skeletonema spp.,P,NDL,7/10/2011,Diatom,
Thalassionema spp.,P,NDL,7/10/2011,Diatom,
Dinophysis spp.,P,NDL,7/10/2011,Dinoflagellate,
Chaetoceros spp.,B,NDL,7/17/2011,Diatom,
Coscinodiscus spp.,P,NDL,7/17/2011,Diatom,
Navicula morphotype,P,NDL,7/17/2011,Diatom,
Pleurosigma morphotype,P,NDL,7/17/2011,Diatom,
Pseudo-nitzschia spp.,P,NDL,7/17/2011,Diatom,
Dinophysis spp.,P,NDL,7/17/2011,Dinoflagellate,
Bacillaria sp.,P,NDL,7/24/2011,Diatom,
Licmophora spp.,P,NDL,7/24/2011,Diatom,
Navicula morphotype,P,NDL,7/24/2011,Diatom,
Pleurosigma morphotype,P,NDL,7/24/2011,Diatom,
Skeletonema spp.,P,NDL,7/24/2011,Diatom,
Leptocylindrus spp.,P,NDL,8/2/2011,Diatom,
Navicula morphotype,P,NDL,8/2/2011,Diatom,
Coscinodiscus spp.,P,NDL,8/4/2011,Diatom,
Leptocylindrus spp.,P,NDL,8/4/2011,Diatom,
Navicula morphotype,P,NDL,8/4/2011,Diatom,
Pleurosigma morphotype,P,NDL,8/4/2011,Diatom,
Coscinodiscus spp.,P,NDL,9/1/2011,Diatom,
Navicula morphotype,P,NDL,9/1/2011,Diatom,
Pleurosigma morphotype,P,NDL,9/1/2011,Diatom,
Thalassionema spp.,P,NDL,9/1/2011,Diatom,
Ceratium longipes morphotype,P,NDL,9/1/2011,Dinoflagellate,
Protoperidinium spp.,P,NDL,9/1/2011,Dinoflagellate,
Chaetoceros spp.,P,NDL,9/8/2011,Diatom,
Navicula morphotype,P,NDL,9/8/2011,Diatom,
Odontella spp.,P,NDL,9/8/2011,Diatom,
Pleurosigma morphotype,P,NDL,9/8/2011,Diatom,
Chaetoceros spp.,P,NDL,4/17/2012,Diatom,
Chaetoceros spp.,P,NDL,4/18/2012,Diatom,
Chaetoceros spp.,P,NDL,4/19/2012,Diatom,
Chaetoceros spp.,P,NDL,4/20/2012,Diatom,
Chaetoceros spp.,P,NDL,4/22/2012,Diatom,
Chaetoceros spp.,P,NDL,4/23/2012,Diatom,
Chaetoceros spp.,P,NDL,4/24/2012,Diatom,
Chaetoceros spp.,P,NDL,4/25/2012,Diatom,
Chaetoceros spp.,P,NDL,4/26/2012,Diatom,
Chaetoceros spp.,P,NDL,4/27/2012,Diatom,
Chaetoceros spp.,P,NDL,4/28/2012,Diatom,
Chaetoceros spp.,P,NDL,4/29/2012,Diatom,
Chaetoceros spp.,P,NDL,4/30/2012,Diatom,
Chaetoceros spp.,P,NDL,5/1/2012,Diatom,
Chaetoceros spp.,P,NDL,5/1/2012,Diatom,
Chaetoceros spp.,P,NDL,5/2/2012,Diatom,
Chaetoceros spp.,P,NDL,5/3/2012,Diatom,
Chaetoceros spp.,P,NDL,5/4/2012,Diatom,
Chaetoceros spp.,P,NDL,5/5/2012,Diatom,
Chaetoceros spp.,P,NDL,5/6/2012,Diatom,
Chaetoceros spp.,P,NDL,5/7/2012,Diatom,
Chaetoceros spp.,P,NDL,5/8/2012,Diatom,
Chaetoceros spp.,P,NDL,5/8/2012,Diatom,
Chaetoceros spp.,P,NDL,5/8/2012,Diatom,
Chaetoceros spp.,P,NDL,5/9/2012,Diatom,
Chaetoceros spp.,P,NDL,5/10/2012,Diatom,
Chaetoceros spp.,P,NDL,5/11/2012,Diatom,
Chaetoceros spp.,P,NDL,5/12/2012,Diatom,
Chaetoceros spp.,P,NDL,5/13/2012,Diatom,
Chaetoceros spp.,P,NDL,5/14/2012,Diatom,
Chaetoceros spp.,P,NDL,5/15/2012,Diatom,
Chaetoceros spp.,P,NDL,5/16/2012,Diatom,
Chaetoceros spp.,P,NDL,5/17/2012,Diatom,
Chaetoceros spp.,P,NDL,5/18/2012,Diatom,
Chaetoceros spp.,P,NDL,5/19/2012,Diatom,
Chaetoceros spp.,P,NDL,5/20/2012,Diatom,
Chaetoceros spp.,P,NDL,5/21/2012,Diatom,
Chaetoceros spp.,P,NDL,5/22/2012,Diatom,
Chaetoceros spp.,P,NDL,5/23/2012,Diatom,
Chaetoceros spp.,P,NDL,5/24/2012,Diatom,
Chaetoceros spp.,P,NDL,5/25/2012,Diatom,
Chaetoceros spp.,P,NDL,5/26/2012,Diatom,
Chaetoceros spp.,P,NDL,5/27/2012,Diatom,
Chaetoceros spp.,P,NDL,5/28/2012,Diatom,
Chaetoceros spp.,P,NDL,5/29/2012,Diatom,
Chaetoceros spp.,P,NDL,5/30/2012,Diatom,
Chaetoceros spp.,P,NDL,5/31/2012,Diatom,
Chaetoceros spp.,P,NDL,6/1/2012,Diatom,
Chaetoceros spp.,P,NDL,6/2/2012,Diatom,
Chaetoceros spp.,P,NDL,6/3/2012,Diatom,
Chaetoceros spp.,P,NDL,6/4/2012,Diatom,
Chaetoceros spp.,P,NDL,6/5/2012,Diatom,
Chaetoceros spp.,P,NDL,6/6/2012,Diatom,
Chaetoceros spp.,P,NDL,6/7/2012,Diatom,
Chaetoceros spp.,P,NDL,6/8/2012,Diatom,
Chaetoceros spp.,P,NDL,6/9/2012,Diatom,
Chaetoceros spp.,P,NDL,6/10/2012,Diatom,
Chaetoceros spp.,P,NDL,6/11/2012,Diatom,
Chaetoceros spp.,P,NDL,6/12/2012,Diatom,
Chaetoceros spp.,P,NDL,6/13/2012,Diatom,
Chaetoceros spp.,P,NDL,6/14/2012,Diatom,
Chaetoceros spp.,P,NDL,6/15/2012,Diatom,
Chaetoceros spp.,P,NDL,6/18/2012,Diatom,
Chaetoceros spp.,P,NDL,6/19/2012,Diatom,
Chaetoceros spp.,P,NDL,6/20/2012,Diatom,
Chaetoceros spp.,P,NDL,6/21/2012,Diatom,
Chaetoceros spp.,P,NDL,6/22/2012,Diatom,
Chaetoceros spp.,P,NDL,6/23/2012,Diatom,
Chaetoceros spp.,P,NDL,6/24/2012,Diatom,
Chaetoceros spp.,P,NDL,6/25/2012,Diatom,
Chaetoceros spp.,P,NDL,6/26/2012,Diatom,
Chaetoceros spp.,P,NDL,6/27/2012,Diatom,
Chaetoceros spp.,P,NDL,6/28/2012,Diatom,
Chaetoceros spp.,P,NDL,6/29/2012,Diatom,
Chaetoceros spp.,P,NDL,6/30/2012,Diatom,
Chaetoceros spp.,P,NDL,7/2/2012,Diatom,
Chaetoceros spp.,p,NDL,7/3/2012,Diatom,
Chaetoceros spp.,P,NDL,7/4/2012,Diatom,
Chaetoceros spp.,P,NDL,7/5/2012,Diatom,
Chaetoceros spp.,P,NDL,7/6/2012,Diatom,
Chaetoceros spp.,P,NDL,7/7/2012,Diatom,
Chaetoceros spp.,P,NDL,7/8/2012,Diatom,
Chaetoceros spp.,P,NDL,7/9/2012,Diatom,
Chaetoceros spp.,P,NDL,7/10/2012,Diatom,
Chaetoceros spp.,P,NDL,7/11/2012,Diatom,
Chaetoceros spp.,P,NDL,7/13/2012,Diatom,
Chaetoceros spp.,P,NDL,7/15/2012,Diatom,
Chaetoceros spp.,P,NDL,7/16/2012,Diatom,
Chaetoceros spp.,P,NDL,7/17/2012,Diatom,
Chaetoceros spp.,P,NDL,7/18/2012,Diatom,
Chaetoceros spp.,P,NDL,7/20/2012,Diatom,
Chaetoceros spp.,P,NDL,7/22/2012,Diatom,
Chaetoceros spp.,P,NDL,7/25/2012,Diatom,
Chaetoceros spp.,P,NDL,7/26/2012,Diatom,
Chaetoceros spp.,P,NDL,7/27/2012,Diatom,
Chaetoceros spp.,P,NDL,7/28/2012,Diatom,
Chaetoceros spp.,P,NDL,7/29/2012,Diatom,
Chaetoceros spp.,P,NDL,7/30/2012,Diatom,
Chaetoceros spp.,P,NDL,8/2/2012,Diatom,
Chaetoceros spp.,P,NDL,8/5/2012,Diatom,
Chaetoceros spp.,P,NDL,4/8/2013,Diatom,
Coscinodiscus spp.,P,NDL,4/8/2013,Diatom,
Leptocylindrus spp.,P,NDL,4/8/2013,Diatom,
Melosira spp.,P,NDL,4/8/2013,Diatom,
Odontella spp.,P,NDL,4/8/2013,Diatom,
Pleurosigma morphotype,P,NDL,4/8/2013,Diatom,
Skeletonema spp.,P,NDL,4/8/2013,Diatom,
Thalassionema spp.,P,NDL,4/8/2013,Diatom,
Thalassiosira spp.,P,NDL,4/8/2013,Diatom,
Dinophysis spp.,P,NDL,4/8/2013,Dinoflagellate,
Chaetoceros spp.,P,NDL,4/11/2013,Diatom,
Chaetoceros spp.,P,NDL,5/19/2013,Diatom,
Chaetoceros spp.,P,NDL,5/20/2013,Diatom,
Chaetoceros spp.,P,NDL,5/28/2013,Diatom,
Chaetoceros spp.,P,NDL,5/28/2013,Diatom,
Chaetoceros spp.,P,NDL,5/29/2013,Diatom,
Chaetoceros spp.,P,NDL,5/30/2013,Diatom,
Chaetoceros spp.,P,NDL,6/10/2013,Diatom,
Chaetoceros spp.,P,NDL,6/18/2013,Diatom,
Chaetoceros spp.,P,NDL,6/24/2013,Diatom,
Chaetoceros spp.,P,NDL,6/25/2013,Diatom,
Chaetoceros spp.,P,NDL,6/26/2013,Diatom,
Leptocylindrus spp.,P,NDL,6/26/2013,Diatom,
Noctiluca spp.,P,NDL,6/26/2013,Dinoflagellate,
Chaetoceros spp.,P,NDL,7/5/2013,Diatom,
Coscinodiscus spp.,P,NDL,7/5/2013,Diatom,
Entomoneis spp.,P,NDL,7/5/2013,Diatom,
Leptocylindrus spp.,P,NDL,7/5/2013,Diatom,
Chaetoceros spp.,P,NDL,7/14/2013,Diatom,
Chaetoceros spp.,P,NDL,7/14/2013,Diatom,
Leptocylindrus spp.,P,NDL,7/14/2013,Diatom,
Pleurosigma morphotype,P,NDL,7/14/2013,Diatom,
Chaetoceros spp.,A,NDL,4/15/2014,Diatom,
Fragilariopsis spp.,P,NDL,4/15/2014,Diatom,
Navicula morphotype,P,NDL,4/15/2014,Diatom,
Nitzschia morphotype,P,NDL,4/15/2014,Diatom,
Odontella spp.,P,NDL,4/15/2014,Diatom,
Skeletonema spp.,P,NDL,4/15/2014,Diatom,
Stephanopyxis spp.,P,NDL,4/15/2014,Diatom,
Thalassionema spp.,P,NDL,4/15/2014,Diatom,
Thalassiosira spp.,B,NDL,4/15/2014,Diatom,
Chaetoceros spp.,P,NDL,4/24/2014,Diatom,
Chaetoceros spp.,P,NDL,5/8/2014,Diatom,
Chaetoceros spp.,P,NDL,5/13/2014,Diatom,
Chaetoceros spp.,P,NDL,5/19/2014,Diatom,
Chaetoceros spp.,p,NDL,5/27/2014,Diatom,
Chaetoceros spp.,P,NDL,6/2/2014,Diatom,
Chaetoceros spp.,P,NDL,6/9/2014,Diatom,
