"","Species","Site.ID","NS","Bay","Group","Date","Month","Year","Day.of.Yr","PA","effort","num.abund","mean.abund"
"12281","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-04-25,"Apr","2014",115,1,1,1,1
"12282","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-05-06,"May","2014",126,1,1,1,1
"12283","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-05-08,"May","2014",128,1,1,1,1
"12284","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-05-27,"May","2014",147,1,1,1,1
"12285","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-03,"Jun","2014",154,1,1,1,1
"12286","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-10,"Jun","2014",161,1,1,1,1
"12287","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-12,"Jun","2014",163,1,1,1,1
"12288","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-17,"Jun","2014",168,1,1,1,1
"12289","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-21,"Jun","2014",172,1,1,2,2
"12290","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-06-30,"Jun","2014",181,1,1,1,1
"12291","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-07-08,"Jul","2014",189,1,1,2,2
"12292","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-07-15,"Jul","2014",196,1,1,1,1
"12293","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-07-28,"Jul","2014",209,1,1,1,1
"12294","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-08-11,"Aug","2014",223,1,1,1,1
"12295","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-08-14,"Aug","2014",226,1,1,1,1
"12296","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-08-18,"Aug","2014",230,1,1,1,1
"12297","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-09-08,"Sep","2014",251,1,2,1,0.5
"12298","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2014-11-23,"Nov","2014",327,1,1,1,1
"12299","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-04-13,"Apr","2015",103,1,2,1,0.5
"12300","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-05-03,"May","2015",123,1,1,1,1
"12301","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-05-18,"May","2015",138,1,1,1,1
"12302","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-06-01,"Jun","2015",152,1,1,1,1
"12303","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-06-14,"Jun","2015",165,1,1,1,1
"12304","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-06-21,"Jun","2015",172,1,1,1,1
"12305","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-06-28,"Jun","2015",179,1,1,1,1
"12306","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-07-06,"Jul","2015",187,1,1,1,1
"12307","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-07-19,"Jul","2015",200,1,1,1,1
"12308","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-09-17,"Sep","2015",260,1,1,1,1
"12309","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-09-27,"Sep","2015",270,1,1,1,1
"12310","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-10-07,"Oct","2015",280,1,1,1,1
"12311","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-10-22,"Oct","2015",295,1,1,1,1
"12312","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-10-25,"Oct","2015",298,1,1,1,1
"12313","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-11-01,"Nov","2015",305,1,1,1,1
"12314","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2015-11-15,"Nov","2015",319,1,1,1,1
"12315","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-03-31,"Mar","2016",91,1,1,1,1
"12316","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-04-21,"Apr","2016",112,1,1,1,1
"12317","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-05-09,"May","2016",130,1,1,1,1
"12318","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-05-14,"May","2016",135,1,1,1,1
"12319","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-05-16,"May","2016",137,1,1,1,1
"12320","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-05-22,"May","2016",143,1,1,1,1
"12321","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-05-29,"May","2016",150,1,1,1,1
"12322","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-03,"Jun","2016",155,1,1,1,1
"12323","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-09,"Jun","2016",161,1,1,1,1
"12324","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-13,"Jun","2016",165,1,1,1,1
"12325","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-20,"Jun","2016",172,1,1,1,1
"12326","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-25,"Jun","2016",177,1,1,1,1
"12327","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-06-28,"Jun","2016",180,1,2,1,0.5
"12328","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-03,"Jul","2016",185,1,1,1,1
"12329","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-06,"Jul","2016",188,1,1,1,1
"12330","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-11,"Jul","2016",193,1,1,1,1
"12331","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-17,"Jul","2016",199,1,1,1,1
"12332","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-22,"Jul","2016",204,1,1,1,1
"12333","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-28,"Jul","2016",210,1,1,1,1
"12334","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-07-30,"Jul","2016",212,1,1,1,1
"12335","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-04,"Aug","2016",217,1,1,1,1
"12336","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-07,"Aug","2016",220,1,1,1,1
"12337","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-10,"Aug","2016",223,1,1,1,1
"12338","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-12,"Aug","2016",225,1,1,1,1
"12339","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-15,"Aug","2016",228,1,1,1,1
"12340","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-21,"Aug","2016",234,1,1,1,1
"12341","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-26,"Aug","2016",239,1,1,1,1
"12342","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-27,"Aug","2016",240,1,1,1,1
"12343","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-08-30,"Aug","2016",243,1,1,1,1
"12344","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-09-21,"Sep","2016",265,1,1,1,1
"12345","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-11-01,"Nov","2016",306,1,1,1,1
"12346","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-11-14,"Nov","2016",319,1,1,1,1
"12347","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-11-22,"Nov","2016",327,1,1,1,1
"12348","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-12-12,"Dec","2016",347,1,1,1,1
"12349","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2016-12-21,"Dec","2016",356,1,1,1,1
"12350","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-01-31,"Jan","2017",31,1,1,1,1
"12351","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-03-22,"Mar","2017",81,1,1,1,1
"12352","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-03-29,"Mar","2017",88,1,1,1,1
"12353","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-04-04,"Apr","2017",94,1,1,1,1
"12354","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-04-19,"Apr","2017",109,1,1,1,1
"12355","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-04-26,"Apr","2017",116,1,1,1,1
"12356","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-05-01,"May","2017",121,1,1,1,1
"12357","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-05-12,"May","2017",132,1,1,1,1
"12358","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-06-22,"Jun","2017",173,1,1,1,1
"12359","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-06-28,"Jun","2017",179,1,1,1,1
"12360","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-04,"Jul","2017",185,1,1,1,1
"12361","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-05,"Jul","2017",186,1,2,1,0.5
"12362","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-13,"Jul","2017",194,1,1,1,1
"12363","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-14,"Jul","2017",195,1,1,1,1
"12364","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-15,"Jul","2017",196,1,1,1,1
"12365","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-17,"Jul","2017",198,1,1,1,1
"12366","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-23,"Jul","2017",204,1,1,1,1
"12367","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-25,"Jul","2017",206,1,1,1,1
"12368","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-07-29,"Jul","2017",210,1,1,1,1
"12369","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-08-03,"Aug","2017",215,1,1,1,1
"12370","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-08-07,"Aug","2017",219,1,1,1,1
"12371","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-08-12,"Aug","2017",224,1,1,1,1
"12372","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-08-28,"Aug","2017",240,1,1,1,1
"12373","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-09-04,"Sep","2017",247,1,1,1,1
"12374","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-09-18,"Sep","2017",261,1,1,1,1
"12375","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-10-11,"Oct","2017",284,1,1,1,1
"12376","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-10-12,"Oct","2017",285,1,1,1,1
"12377","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-10-27,"Oct","2017",300,1,1,1,1
"12378","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-10-29,"Oct","2017",302,1,1,1,1
"12379","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-11-12,"Nov","2017",316,1,1,1,1
"12380","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2017-12-14,"Dec","2017",348,1,1,1,1
"12381","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-01-07,"Jan","2018",7,1,1,1,1
"12382","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-03-31,"Mar","2018",90,1,1,1,1
"12383","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-05-07,"May","2018",127,1,1,1,1
"12384","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-05-24,"May","2018",144,1,1,1,1
"12385","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-07-12,"Jul","2018",193,1,1,1,1
"12386","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-07-15,"Jul","2018",196,1,1,1,1
"12387","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-07-23,"Jul","2018",204,1,1,1,1
"12388","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-08-08,"Aug","2018",220,1,1,1,1
"12389","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-08-23,"Aug","2018",235,1,1,1,1
"12390","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-08-29,"Aug","2018",241,1,1,1,1
"12391","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-09-06,"Sep","2018",249,1,1,1,1
"12392","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-10-08,"Oct","2018",281,1,1,2,2
"12393","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2018-11-14,"Nov","2018",318,1,1,1,1
"12394","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-04-03,"Apr","2019",93,1,1,1,1
"12395","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-04-29,"Apr","2019",119,1,1,1,1
"12396","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-05-19,"May","2019",139,1,1,1,1
"12397","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-06-19,"Jun","2019",170,1,1,1,1
"12398","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-07-03,"Jul","2019",184,1,1,1,1
"12399","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-07-15,"Jul","2019",196,1,1,1,1
"12400","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-07-22,"Jul","2019",203,1,1,1,1
"12401","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-07-28,"Jul","2019",209,1,1,1,1
"12402","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-08-09,"Aug","2019",221,1,1,1,1
"12403","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-08-12,"Aug","2019",224,1,1,1,1
"12404","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2019-08-28,"Aug","2019",240,1,1,1,1
"12405","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-06-02,"Jun","2020",154,1,1,1,1
"12406","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-06-06,"Jun","2020",158,1,1,1,1
"12407","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-06-11,"Jun","2020",163,1,1,1,1
"12408","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-06-14,"Jun","2020",166,1,1,1,1
"12409","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-07-07,"Jul","2020",189,1,1,1,1
"12410","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-07-23,"Jul","2020",205,1,1,1,1
"12411","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-07-29,"Jul","2020",211,1,1,1,1
"12412","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-08-11,"Aug","2020",224,1,1,1,1
"12413","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-08-15,"Aug","2020",228,1,1,1,1
"12414","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-08-29,"Aug","2020",242,1,1,1,1
"12415","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-09-08,"Sep","2020",252,1,1,1,1
"12416","Protoperidinium spp.","JBR","S","JAK","Dinoflagellate",2020-09-20,"Sep","2020",264,1,1,1,1
"12417","Protoperidinium spp.","KBE","S","KAS","Dinoflagellate",2023-05-23,"May","2023",143,1,1,1,1
"12418","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-05-17,"May","2013",137,1,1,1,1
"12419","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-05-20,"May","2013",140,1,1,1,1
"12420","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-06-07,"Jun","2013",158,1,1,1,1
"12421","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-06-17,"Jun","2013",168,1,1,1,1
"12422","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-06-24,"Jun","2013",175,1,1,1,1
"12423","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-06-26,"Jun","2013",177,1,1,1,1
"12424","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-07-03,"Jul","2013",184,1,1,1,1
"12425","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-07-08,"Jul","2013",189,1,1,1,1
"12426","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-07-10,"Jul","2013",191,1,1,1,1
"12427","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-07-15,"Jul","2013",196,1,1,1,1
"12428","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-07-22,"Jul","2013",203,1,1,1,1
"12429","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-08-09,"Aug","2013",221,1,1,1,1
"12430","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-08-14,"Aug","2013",226,1,1,1,1
"12431","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-08-23,"Aug","2013",235,1,1,1,1
"12432","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-08-30,"Aug","2013",242,1,1,1,1
"12433","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-09-13,"Sep","2013",256,1,1,1,1
"12434","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-09-27,"Sep","2013",270,1,1,1,1
"12435","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-09-30,"Sep","2013",273,1,1,1,1
"12436","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-10-01,"Oct","2013",274,1,1,1,1
"12437","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2013-10-11,"Oct","2013",284,1,1,1,1
"12438","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2014-04-23,"Apr","2014",113,1,1,1,1
"12439","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2014-05-15,"May","2014",135,1,1,1,1
"12440","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2014-05-23,"May","2014",143,1,1,1,1
"12441","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2014-05-30,"May","2014",150,1,1,1,1
"12442","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2014-06-27,"Jun","2014",178,1,1,1,1
"12443","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2016-05-17,"May","2016",138,1,1,1,1
"12444","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2016-08-26,"Aug","2016",239,1,1,1,1
"12445","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2017-04-26,"Apr","2017",116,1,1,1,1
"12446","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2017-07-27,"Jul","2017",208,1,1,1,1
"12447","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2017-08-07,"Aug","2017",219,1,1,1,1
"12448","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2017-10-06,"Oct","2017",279,1,1,1,1
"12449","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2017-10-16,"Oct","2017",289,1,1,1,1
"12450","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-07-18,"Jul","2018",199,1,1,1,1
"12451","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-08-13,"Aug","2018",225,1,1,1,1
"12452","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-08-31,"Aug","2018",243,1,1,1,1
"12453","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-09-26,"Sep","2018",269,1,1,1,1
"12454","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-10-08,"Oct","2018",281,1,1,1,1
"12455","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2018-10-15,"Oct","2018",288,1,1,1,1
"12456","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2019-05-15,"May","2019",135,1,1,1,1
"12457","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2019-05-24,"May","2019",144,1,1,1,1
"12458","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2019-06-11,"Jun","2019",162,1,1,1,1
"12459","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2019-07-01,"Jul","2019",182,1,1,1,1
"12460","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2019-10-08,"Oct","2019",281,1,1,1,1
"12461","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-05-13,"May","2020",134,1,1,1,1
"12462","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-06-03,"Jun","2020",155,1,1,1,1
"12463","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-06-10,"Jun","2020",162,1,1,1,1
"12464","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-06-16,"Jun","2020",168,1,1,1,1
"12465","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-07-07,"Jul","2020",189,1,1,1,1
"12466","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-07-15,"Jul","2020",197,1,1,1,1
"12467","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-08-04,"Aug","2020",217,1,1,1,1
"12468","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-08-11,"Aug","2020",224,1,1,1,1
"12469","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-08-25,"Aug","2020",238,1,1,1,1
"12470","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-09-16,"Sep","2020",260,1,1,1,1
"12471","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-09-24,"Sep","2020",268,1,1,1,1
"12472","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2020-10-06,"Oct","2020",280,1,1,1,1
"12473","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2021-07-28,"Jul","2021",209,1,1,1,1
"12474","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2021-08-18,"Aug","2021",230,1,1,1,1
"12475","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2021-10-05,"Oct","2021",278,1,1,1,1
"12476","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2022-05-30,"May","2022",150,1,1,1,1
"12477","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2022-06-09,"Jun","2022",160,1,1,1,1
"12478","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2022-06-16,"Jun","2022",167,1,1,1,1
"12479","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2022-07-27,"Jul","2022",208,1,1,1,1
"12480","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-05-16,"May","2023",136,1,1,1,1
"12481","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-05-30,"May","2023",150,1,2,1,0.5
"12482","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-06-05,"Jun","2023",156,1,1,1,1
"12483","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-06-16,"Jun","2023",167,1,1,1,1
"12484","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-06-20,"Jun","2023",171,1,1,1,1
"12485","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-06-28,"Jun","2023",179,1,1,1,1
"12486","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-07-31,"Jul","2023",212,1,1,1,1
"12487","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-08-08,"Aug","2023",220,1,1,1,1
"12488","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-08-15,"Aug","2023",227,1,1,2,2
"12489","Protoperidinium spp.","KBL","S","KAS","Dinoflagellate",2023-08-22,"Aug","2023",234,1,1,1,1
